07-06 12:19:01.945 >> bodywork // SteeringWheelValue = 2, 148.0
07-06 12:19:01.945 >> bodywork // SteeringWheelSpeed = 148.0, 1, 1
07-06 12:19:01.954 >> bodywork // SteeringWheelValue = 1, -265.5
07-06 12:19:01.954 >> bodywork // SteeringWheelAngle = -265.5, 1, 1
07-06 12:19:01.966 >> bodywork // SteeringWheelValue = 1, -263.7
07-06 12:19:01.966 >> bodywork // SteeringWheelAngle = -263.7, 1, 1
07-06 12:19:01.966 >> bodywork // SteeringWheelValue = 2, 152.0
07-06 12:19:01.966 >> bodywork // SteeringWheelSpeed = 152.0, 1, 1
07-06 12:19:01.974 >> bodywork // SteeringWheelValue = 1, -262.5
07-06 12:19:01.974 >> bodywork // SteeringWheelAngle = -262.5, 1, 1
07-06 12:19:01.979 >> instrument // AlarmBuzzleState = 1
07-06 12:19:01.986 >> speed // Speed = 12.2375
07-06 12:19:01.986 >> bodywork // SteeringWheelValue = 1, -260.6
07-06 12:19:01.986 >> bodywork // SteeringWheelAngle = -260.6, 1, 1
07-06 12:19:01.987 >> bodywork // SteeringWheelValue = 2, 156.0
07-06 12:19:01.987 >> bodywork // SteeringWheelSpeed = 156.0, 1, 1
07-06 12:19:01.988 >> charging // ChargingPower = 0.0
07-06 12:19:01.994 >> engine // EngineSpeed = 1431
07-06 12:19:01.995 >> bodywork // SteeringWheelValue = 1, -259.30002
07-06 12:19:01.995 >> bodywork // SteeringWheelAngle = -259.30002, 1, 1
07-06 12:19:01.996 >> bodywork // SteeringWheelValue = 2, 160.0
07-06 12:19:01.996 >> bodywork // SteeringWheelSpeed = 160.0, 1, 1
07-06 12:19:02.004 >> bodywork // SteeringWheelValue = 1, -257.4
07-06 12:19:02.005 >> bodywork // SteeringWheelAngle = -257.4, 1, 1
07-06 12:19:02.005 >> bodywork // SteeringWheelValue = 2, 156.0
07-06 12:19:02.005 >> bodywork // SteeringWheelSpeed = 156.0, 1, 1
07-06 12:19:02.016 >> bodywork // SteeringWheelValue = 1, -256.2
07-06 12:19:02.016 >> bodywork // SteeringWheelAngle = -256.2, 1, 1
07-06 12:19:02.016 >> bodywork // SteeringWheelValue = 2, 152.0
07-06 12:19:02.017 >> bodywork // SteeringWheelSpeed = 152.0, 1, 1
07-06 12:19:02.025 >> statistic // InstantFuelCon = 23.800001
07-06 12:19:02.026 >> bodywork // SteeringWheelValue = 1, -254.5
07-06 12:19:02.026 >> bodywork // SteeringWheelAngle = -254.5, 1, 1
07-06 12:19:02.027 >> bodywork // SteeringWheelValue = 2, 148.0
07-06 12:19:02.027 >> bodywork // SteeringWheelSpeed = 148.0, 1, 1
07-06 12:19:02.032 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.034 >> bodywork // SteeringWheelValue = 1, -253.3
07-06 12:19:02.034 >> bodywork // SteeringWheelAngle = -253.3, 1, 1
07-06 12:19:02.034 >> bodywork // SteeringWheelValue = 2, 144.0
07-06 12:19:02.034 >> bodywork // SteeringWheelSpeed = 144.0, 1, 1
07-06 12:19:02.043 >> bodywork // SteeringWheelValue = 1, -251.5
07-06 12:19:02.043 >> bodywork // SteeringWheelAngle = -251.5, 1, 1
07-06 12:19:02.058 >> bodywork // SteeringWheelValue = 1, -250.40001
07-06 12:19:02.058 >> bodywork // SteeringWheelAngle = -250.40001, 1, 1
07-06 12:19:02.065 >> bodywork // SteeringWheelValue = 1, -248.7
07-06 12:19:02.065 >> bodywork // SteeringWheelAngle = -248.7, 1, 1
07-06 12:19:02.074 >> bodywork // SteeringWheelValue = 1, -247.5
07-06 12:19:02.075 >> bodywork // SteeringWheelAngle = -247.5, 1, 1
07-06 12:19:02.076 >> bodywork // SteeringWheelValue = 2, 140.0
07-06 12:19:02.076 >> bodywork // SteeringWheelSpeed = 140.0, 1, 1
07-06 12:19:02.076 >> speed // Speed = 12.44375
07-06 12:19:02.077 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.085 >> bodywork // SteeringWheelValue = 1, -245.90001
07-06 12:19:02.086 >> bodywork // SteeringWheelAngle = -245.90001, 1, 1
07-06 12:19:02.086 >> bodywork // SteeringWheelValue = 2, 136.0
07-06 12:19:02.086 >> bodywork // SteeringWheelSpeed = 136.0, 1, 1
07-06 12:19:02.089 >> charging // ChargingPower = 0.0
07-06 12:19:02.093 >> bodywork // SteeringWheelValue = 1, -244.90001
07-06 12:19:02.093 >> bodywork // SteeringWheelAngle = -244.90001, 1, 1
07-06 12:19:02.093 >> bodywork // SteeringWheelValue = 2, 132.0
07-06 12:19:02.093 >> bodywork // SteeringWheelSpeed = 132.0, 1, 1
07-06 12:19:02.103 >> bodywork // SteeringWheelValue = 1, -243.3
07-06 12:19:02.104 >> bodywork // SteeringWheelAngle = -243.3, 1, 1
07-06 12:19:02.105 >> bodywork // SteeringWheelValue = 2, 128.0
07-06 12:19:02.105 >> bodywork // SteeringWheelSpeed = 128.0, 1, 1
07-06 12:19:02.107 >> engine // EngineSpeed = 1419
07-06 12:19:02.117 >> bodywork // SteeringWheelValue = 1, -242.40001
07-06 12:19:02.117 >> bodywork // SteeringWheelAngle = -242.40001, 1, 1
07-06 12:19:02.117 >> bodywork // SteeringWheelValue = 2, 124.0
07-06 12:19:02.117 >> bodywork // SteeringWheelSpeed = 124.0, 1, 1
07-06 12:19:02.125 >> bodywork // SteeringWheelValue = 1, -240.90001
07-06 12:19:02.125 >> bodywork // SteeringWheelAngle = -240.90001, 1, 1
07-06 12:19:02.125 >> bodywork // SteeringWheelValue = 2, 120.0
07-06 12:19:02.126 >> bodywork // SteeringWheelSpeed = 120.0, 1, 1
07-06 12:19:02.129 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.135 >> bodywork // SteeringWheelValue = 1, -239.90001
07-06 12:19:02.135 >> bodywork // SteeringWheelAngle = -239.90001, 1, 1
07-06 12:19:02.138 >> bodywork // SteeringWheelValue = 2, 124.0
07-06 12:19:02.138 >> bodywork // SteeringWheelSpeed = 124.0, 1, 1
07-06 12:19:02.147 >> bodywork // SteeringWheelValue = 1, -238.5
07-06 12:19:02.150 >> bodywork // SteeringWheelAngle = -238.5, 1, 1
07-06 12:19:02.151 >> bodywork // SteeringWheelValue = 2, 120.0
07-06 12:19:02.151 >> bodywork // SteeringWheelSpeed = 120.0, 1, 1
07-06 12:19:02.153 >> bodywork // SteeringWheelValue = 1, -237.5
07-06 12:19:02.154 >> bodywork // SteeringWheelAngle = -237.5, 1, 1
07-06 12:19:02.165 >> bodywork // SteeringWheelValue = 1, -236.1
07-06 12:19:02.166 >> bodywork // SteeringWheelAngle = -236.1, 1, 1
07-06 12:19:02.166 >> bodywork // SteeringWheelValue = 2, 116.0
07-06 12:19:02.166 >> bodywork // SteeringWheelSpeed = 116.0, 1, 1
07-06 12:19:02.176 >> bodywork // SteeringWheelValue = 1, -235.1
07-06 12:19:02.177 >> bodywork // SteeringWheelAngle = -235.1, 1, 1
07-06 12:19:02.178 >> bodywork // SteeringWheelValue = 2, 120.0
07-06 12:19:02.178 >> bodywork // SteeringWheelSpeed = 120.0, 1, 1
07-06 12:19:02.179 >> speed // Speed = 12.58125
07-06 12:19:02.185 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.186 >> bodywork // SteeringWheelValue = 1, -233.8
07-06 12:19:02.186 >> bodywork // SteeringWheelAngle = -233.8, 1, 1
07-06 12:19:02.187 >> bodywork // SteeringWheelValue = 2, 112.0
07-06 12:19:02.188 >> bodywork // SteeringWheelSpeed = 112.0, 1, 1
07-06 12:19:02.189 >> charging // ChargingPower = 0.0
07-06 12:19:02.195 >> bodywork // SteeringWheelValue = 1, -232.90001
07-06 12:19:02.195 >> bodywork // SteeringWheelAngle = -232.90001, 1, 1
07-06 12:19:02.213 >> bodywork // SteeringWheelValue = 1, -231.6
07-06 12:19:02.213 >> bodywork // SteeringWheelAngle = -231.6, 1, 1
07-06 12:19:02.214 >> bodywork // SteeringWheelValue = 2, 108.0
07-06 12:19:02.214 >> bodywork // SteeringWheelSpeed = 108.0, 1, 1
07-06 12:19:02.214 >> bodywork // SteeringWheelValue = 1, -230.8
07-06 12:19:02.214 >> bodywork // SteeringWheelAngle = -230.8, 1, 1
07-06 12:19:02.226 >> bodywork // SteeringWheelValue = 1, -229.5
07-06 12:19:02.226 >> bodywork // SteeringWheelAngle = -229.5, 1, 1
07-06 12:19:02.230 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.235 >> bodywork // SteeringWheelValue = 1, -228.6
07-06 12:19:02.236 >> bodywork // SteeringWheelAngle = -228.6, 1, 1
07-06 12:19:02.252 >> bodywork // SteeringWheelValue = 1, -227.3
07-06 12:19:02.252 >> bodywork // SteeringWheelAngle = -227.3, 1, 1
07-06 12:19:02.259 >> bodywork // SteeringWheelValue = 1, -226.5
07-06 12:19:02.260 >> bodywork // SteeringWheelAngle = -226.5, 1, 1
07-06 12:19:02.267 >> bodywork // SteeringWheelValue = 1, -225.2
07-06 12:19:02.267 >> bodywork // SteeringWheelAngle = -225.2, 1, 1
07-06 12:19:02.272 >> bodywork // SteeringWheelValue = 1, -224.40001
07-06 12:19:02.272 >> bodywork // SteeringWheelAngle = -224.40001, 1, 1
07-06 12:19:02.282 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.284 >> bodywork // SteeringWheelValue = 1, -223.0
07-06 12:19:02.284 >> bodywork // SteeringWheelAngle = -223.0, 1, 1
07-06 12:19:02.288 >> charging // ChargingPower = 0.0
07-06 12:19:02.295 >> bodywork // SteeringWheelValue = 1, -222.2
07-06 12:19:02.296 >> bodywork // SteeringWheelAngle = -222.2, 1, 1
07-06 12:19:02.296 >> bodywork // SteeringWheelValue = 2, 112.0
07-06 12:19:02.297 >> bodywork // SteeringWheelSpeed = 112.0, 1, 1
07-06 12:19:02.306 >> bodywork // SteeringWheelValue = 1, -220.8
07-06 12:19:02.306 >> bodywork // SteeringWheelAngle = -220.8, 1, 1
07-06 12:19:02.317 >> bodywork // SteeringWheelValue = 1, -219.90001
07-06 12:19:02.317 >> bodywork // SteeringWheelAngle = -219.90001, 1, 1
07-06 12:19:02.320 >> bodywork // SteeringWheelValue = 2, 116.0
07-06 12:19:02.320 >> bodywork // SteeringWheelSpeed = 116.0, 1, 1
07-06 12:19:02.334 >> bodywork // SteeringWheelValue = 1, -218.5
07-06 12:19:02.334 >> bodywork // SteeringWheelAngle = -218.5, 1, 1
07-06 12:19:02.335 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.336 >> bodywork // SteeringWheelValue = 1, -217.5
07-06 12:19:02.336 >> bodywork // SteeringWheelAngle = -217.5, 1, 1
07-06 12:19:02.345 >> bodywork // SteeringWheelValue = 1, -216.1
07-06 12:19:02.345 >> bodywork // SteeringWheelAngle = -216.1, 1, 1
07-06 12:19:02.356 >> bodywork // SteeringWheelValue = 1, -215.2
07-06 12:19:02.357 >> bodywork // SteeringWheelAngle = -215.2, 1, 1
07-06 12:19:02.363 >> bodywork // SteeringWheelValue = 1, -213.90001
07-06 12:19:02.363 >> bodywork // SteeringWheelAngle = -213.90001, 1, 1
07-06 12:19:02.377 >> bodywork // SteeringWheelValue = 1, -213.0
07-06 12:19:02.377 >> bodywork // SteeringWheelAngle = -213.0, 1, 1
07-06 12:19:02.381 >> speed // Speed = 12.7875
07-06 12:19:02.384 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.385 >> bodywork // SteeringWheelValue = 1, -211.6
07-06 12:19:02.385 >> bodywork // SteeringWheelAngle = -211.6, 1, 1
07-06 12:19:02.387 >> charging // ChargingPower = 0.0
07-06 12:19:02.394 >> bodywork // SteeringWheelValue = 1, -210.7
07-06 12:19:02.394 >> bodywork // SteeringWheelAngle = -210.7, 1, 1
07-06 12:19:02.404 >> bodywork // SteeringWheelValue = 1, -209.2
07-06 12:19:02.405 >> bodywork // SteeringWheelAngle = -209.2, 1, 1
07-06 12:19:02.412 >> bodywork // SteeringWheelValue = 1, -208.3
07-06 12:19:02.412 >> bodywork // SteeringWheelAngle = -208.3, 1, 1
07-06 12:19:02.415 >> bodywork // SteeringWheelValue = 2, 120.0
07-06 12:19:02.415 >> bodywork // SteeringWheelSpeed = 120.0, 1, 1
07-06 12:19:02.420 >> engine // EngineSpeed = 1357
07-06 12:19:02.430 >> bodywork // SteeringWheelValue = 1, -206.8
07-06 12:19:02.431 >> bodywork // SteeringWheelAngle = -206.8, 1, 1
07-06 12:19:02.433 >> bodywork // SteeringWheelValue = 1, -205.90001
07-06 12:19:02.433 >> bodywork // SteeringWheelAngle = -205.90001, 1, 1
07-06 12:19:02.435 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.448 >> bodywork // SteeringWheelValue = 1, -204.5
07-06 12:19:02.449 >> bodywork // SteeringWheelAngle = -204.5, 1, 1
07-06 12:19:02.461 >> bodywork // SteeringWheelValue = 1, -203.5
07-06 12:19:02.461 >> bodywork // SteeringWheelAngle = -203.5, 1, 1
07-06 12:19:02.462 >> bodywork // SteeringWheelValue = 2, 116.0
07-06 12:19:02.463 >> bodywork // SteeringWheelSpeed = 116.0, 1, 1
07-06 12:19:02.466 >> bodywork // SteeringWheelValue = 1, -202.1
07-06 12:19:02.467 >> bodywork // SteeringWheelAngle = -202.1, 1, 1
07-06 12:19:02.467 >> bodywork // SteeringWheelValue = 2, 120.0
07-06 12:19:02.467 >> bodywork // SteeringWheelSpeed = 120.0, 1, 1
07-06 12:19:02.474 >> bodywork // SteeringWheelValue = 1, -201.1
07-06 12:19:02.474 >> bodywork // SteeringWheelAngle = -201.1, 1, 1
07-06 12:19:02.479 >> speed // Speed = 12.993751
07-06 12:19:02.488 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.489 >> bodywork // SteeringWheelValue = 1, -199.6
07-06 12:19:02.489 >> bodywork // SteeringWheelAngle = -199.6, 1, 1
07-06 12:19:02.490 >> bodywork // SteeringWheelValue = 2, 128.0
07-06 12:19:02.490 >> bodywork // SteeringWheelSpeed = 128.0, 1, 1
07-06 12:19:02.491 >> charging // ChargingPower = 0.0
07-06 12:19:02.495 >> bodywork // SteeringWheelValue = 1, -198.6
07-06 12:19:02.496 >> bodywork // SteeringWheelAngle = -198.6, 1, 1
07-06 12:19:02.497 >> bodywork // SteeringWheelValue = 2, 124.0
07-06 12:19:02.498 >> bodywork // SteeringWheelSpeed = 124.0, 1, 1
07-06 12:19:02.512 >> bodywork // SteeringWheelValue = 1, -197.0
07-06 12:19:02.512 >> bodywork // SteeringWheelAngle = -197.0, 1, 1
07-06 12:19:02.513 >> bodywork // SteeringWheelValue = 2, 128.0
07-06 12:19:02.513 >> bodywork // SteeringWheelSpeed = 128.0, 1, 1
07-06 12:19:02.515 >> bodywork // SteeringWheelValue = 1, -196.0
07-06 12:19:02.515 >> bodywork // SteeringWheelAngle = -196.0, 1, 1
07-06 12:19:02.530 >> bodywork // SteeringWheelValue = 1, -194.40001
07-06 12:19:02.530 >> bodywork // SteeringWheelAngle = -194.40001, 1, 1
07-06 12:19:02.535 >> bodywork // SteeringWheelValue = 1, -193.40001
07-06 12:19:02.536 >> bodywork // SteeringWheelAngle = -193.40001, 1, 1
07-06 12:19:02.537 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.545 >> bodywork // SteeringWheelValue = 1, -191.8
07-06 12:19:02.545 >> bodywork // SteeringWheelAngle = -191.8, 1, 1
07-06 12:19:02.546 >> bodywork // SteeringWheelValue = 2, 132.0
07-06 12:19:02.546 >> bodywork // SteeringWheelSpeed = 132.0, 1, 1
07-06 12:19:02.554 >> bodywork // SteeringWheelValue = 1, -190.8
07-06 12:19:02.554 >> bodywork // SteeringWheelAngle = -190.8, 1, 1
07-06 12:19:02.564 >> bodywork // SteeringWheelValue = 1, -189.2
07-06 12:19:02.565 >> bodywork // SteeringWheelAngle = -189.2, 1, 1
07-06 12:19:02.583 >> speed // Speed = 13.0625
07-06 12:19:02.592 >> bodywork // SteeringWheelValue = 1, -188.1
07-06 12:19:02.592 >> bodywork // SteeringWheelAngle = -188.1, 1, 1
07-06 12:19:02.592 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.592 >> bodywork // SteeringWheelValue = 1, -186.5
07-06 12:19:02.592 >> bodywork // SteeringWheelAngle = -186.5, 1, 1
07-06 12:19:02.592 >> bodywork // SteeringWheelValue = 2, 136.0
07-06 12:19:02.593 >> bodywork // SteeringWheelSpeed = 136.0, 1, 1
07-06 12:19:02.593 >> charging // ChargingPower = 0.0
07-06 12:19:02.597 >> bodywork // SteeringWheelValue = 1, -185.40001
07-06 12:19:02.597 >> bodywork // SteeringWheelAngle = -185.40001, 1, 1
07-06 12:19:02.608 >> bodywork // SteeringWheelValue = 1, -183.7
07-06 12:19:02.609 >> bodywork // SteeringWheelAngle = -183.7, 1, 1
07-06 12:19:02.609 >> bodywork // SteeringWheelValue = 2, 140.0
07-06 12:19:02.609 >> bodywork // SteeringWheelSpeed = 140.0, 1, 1
07-06 12:19:02.616 >> bodywork // SteeringWheelValue = 1, -182.6
07-06 12:19:02.616 >> bodywork // SteeringWheelAngle = -182.6, 1, 1
07-06 12:19:02.617 >> bodywork // SteeringWheelValue = 2, 144.0
07-06 12:19:02.617 >> bodywork // SteeringWheelSpeed = 144.0, 1, 1
07-06 12:19:02.627 >> bodywork // SteeringWheelValue = 1, -180.8
07-06 12:19:02.627 >> bodywork // SteeringWheelAngle = -180.8, 1, 1
07-06 12:19:02.635 >> bodywork // SteeringWheelValue = 1, -179.7
07-06 12:19:02.635 >> bodywork // SteeringWheelAngle = -179.7, 1, 1
07-06 12:19:02.635 >> bodywork // SteeringWheelValue = 2, 148.0
07-06 12:19:02.635 >> bodywork // SteeringWheelSpeed = 148.0, 1, 1
07-06 12:19:02.637 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.645 >> bodywork // SteeringWheelValue = 1, -177.90001
07-06 12:19:02.645 >> bodywork // SteeringWheelAngle = -177.90001, 1, 1
07-06 12:19:02.647 >> bodywork // SteeringWheelValue = 2, 152.0
07-06 12:19:02.648 >> bodywork // SteeringWheelSpeed = 152.0, 1, 1
07-06 12:19:02.656 >> bodywork // SteeringWheelValue = 1, -176.6
07-06 12:19:02.657 >> bodywork // SteeringWheelAngle = -176.6, 1, 1
07-06 12:19:02.665 >> bodywork // SteeringWheelValue = 1, -174.8
07-06 12:19:02.665 >> bodywork // SteeringWheelAngle = -174.8, 1, 1
07-06 12:19:02.668 >> bodywork // SteeringWheelValue = 2, 156.0
07-06 12:19:02.668 >> bodywork // SteeringWheelSpeed = 156.0, 1, 1
07-06 12:19:02.679 >> bodywork // SteeringWheelValue = 1, -173.5
07-06 12:19:02.679 >> bodywork // SteeringWheelAngle = -173.5, 1, 1
07-06 12:19:02.679 >> bodywork // SteeringWheelValue = 2, 160.0
07-06 12:19:02.679 >> bodywork // SteeringWheelSpeed = 160.0, 1, 1
07-06 12:19:02.684 >> speed // Speed = 13.26875
07-06 12:19:02.686 >> bodywork // SteeringWheelValue = 1, -171.5
07-06 12:19:02.686 >> bodywork // SteeringWheelAngle = -171.5, 1, 1
07-06 12:19:02.686 >> bodywork // SteeringWheelValue = 2, 168.0
07-06 12:19:02.687 >> bodywork // SteeringWheelSpeed = 168.0, 1, 1
07-06 12:19:02.688 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.690 >> charging // ChargingPower = 0.0
07-06 12:19:02.694 >> bodywork // SteeringWheelValue = 1, -170.1
07-06 12:19:02.694 >> bodywork // SteeringWheelAngle = -170.1, 1, 1
07-06 12:19:02.705 >> bodywork // SteeringWheelValue = 1, -168.0
07-06 12:19:02.705 >> bodywork // SteeringWheelAngle = -168.0, 1, 1
07-06 12:19:02.706 >> bodywork // SteeringWheelValue = 2, 176.0
07-06 12:19:02.707 >> bodywork // SteeringWheelSpeed = 176.0, 1, 1
07-06 12:19:02.716 >> bodywork // SteeringWheelValue = 1, -166.6
07-06 12:19:02.717 >> bodywork // SteeringWheelAngle = -166.6, 1, 1
07-06 12:19:02.717 >> bodywork // SteeringWheelValue = 2, 180.0
07-06 12:19:02.717 >> bodywork // SteeringWheelSpeed = 180.0, 1, 1
07-06 12:19:02.725 >> bodywork // SteeringWheelValue = 1, -164.3
07-06 12:19:02.725 >> bodywork // SteeringWheelAngle = -164.3, 1, 1
07-06 12:19:02.732 >> bodywork // SteeringWheelValue = 2, 188.0
07-06 12:19:02.733 >> bodywork // SteeringWheelSpeed = 188.0, 1, 1
07-06 12:19:02.738 >> bodywork // SteeringWheelValue = 1, -162.8
07-06 12:19:02.738 >> bodywork // SteeringWheelAngle = -162.8, 1, 1
07-06 12:19:02.739 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.744 >> bodywork // SteeringWheelValue = 1, -160.5
07-06 12:19:02.744 >> bodywork // SteeringWheelAngle = -160.5, 1, 1
07-06 12:19:02.744 >> bodywork // SteeringWheelValue = 2, 192.0
07-06 12:19:02.744 >> bodywork // SteeringWheelSpeed = 192.0, 1, 1
07-06 12:19:02.754 >> bodywork // SteeringWheelValue = 1, -158.90001
07-06 12:19:02.754 >> bodywork // SteeringWheelAngle = -158.90001, 1, 1
07-06 12:19:02.756 >> bodywork // SteeringWheelValue = 2, 196.0
07-06 12:19:02.756 >> bodywork // SteeringWheelSpeed = 196.0, 1, 1
07-06 12:19:02.762 >> bodywork // SteeringWheelValue = 1, -156.5
07-06 12:19:02.763 >> bodywork // SteeringWheelAngle = -156.5, 1, 1
07-06 12:19:02.764 >> bodywork // SteeringWheelValue = 2, 200.0
07-06 12:19:02.764 >> bodywork // SteeringWheelSpeed = 200.0, 1, 1
07-06 12:19:02.773 >> bodywork // SteeringWheelValue = 1, -154.90001
07-06 12:19:02.774 >> bodywork // SteeringWheelAngle = -154.90001, 1, 1
07-06 12:19:02.781 >> speed // Speed = 13.337501
07-06 12:19:02.786 >> bodywork // SteeringWheelValue = 1, -152.5
07-06 12:19:02.786 >> bodywork // SteeringWheelAngle = -152.5, 1, 1
07-06 12:19:02.790 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.791 >> charging // ChargingPower = 0.0
07-06 12:19:02.798 >> bodywork // SteeringWheelValue = 1, -150.8
07-06 12:19:02.798 >> bodywork // SteeringWheelAngle = -150.8, 1, 1
07-06 12:19:02.799 >> bodywork // SteeringWheelValue = 2, 208.0
07-06 12:19:02.799 >> bodywork // SteeringWheelSpeed = 208.0, 1, 1
07-06 12:19:02.806 >> bodywork // SteeringWheelValue = 1, -148.40001
07-06 12:19:02.806 >> bodywork // SteeringWheelAngle = -148.40001, 1, 1
07-06 12:19:02.817 >> bodywork // SteeringWheelValue = 1, -146.7
07-06 12:19:02.818 >> bodywork // SteeringWheelAngle = -146.7, 1, 1
07-06 12:19:02.819 >> bodywork // SteeringWheelValue = 2, 212.0
07-06 12:19:02.819 >> bodywork // SteeringWheelSpeed = 212.0, 1, 1
07-06 12:19:02.827 >> bodywork // SteeringWheelValue = 1, -144.1
07-06 12:19:02.827 >> bodywork // SteeringWheelAngle = -144.1, 1, 1
07-06 12:19:02.828 >> bodywork // SteeringWheelValue = 2, 208.0
07-06 12:19:02.828 >> bodywork // SteeringWheelSpeed = 208.0, 1, 1
07-06 12:19:02.834 >> bodywork // SteeringWheelValue = 1, -142.5
07-06 12:19:02.834 >> bodywork // SteeringWheelAngle = -142.5, 1, 1
07-06 12:19:02.836 >> bodywork // SteeringWheelValue = 2, 212.0
07-06 12:19:02.836 >> bodywork // SteeringWheelSpeed = 212.0, 1, 1
07-06 12:19:02.838 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.845 >> bodywork // SteeringWheelValue = 1, -139.90001
07-06 12:19:02.845 >> bodywork // SteeringWheelAngle = -139.90001, 1, 1
07-06 12:19:02.847 >> bodywork // SteeringWheelValue = 2, 208.0
07-06 12:19:02.847 >> bodywork // SteeringWheelSpeed = 208.0, 1, 1
07-06 12:19:02.854 >> bodywork // SteeringWheelValue = 1, -138.3
07-06 12:19:02.855 >> bodywork // SteeringWheelAngle = -138.3, 1, 1
07-06 12:19:02.862 >> bodywork // SteeringWheelValue = 1, -135.8
07-06 12:19:02.863 >> bodywork // SteeringWheelAngle = -135.8, 1, 1
07-06 12:19:02.864 >> bodywork // SteeringWheelValue = 2, 204.0
07-06 12:19:02.864 >> bodywork // SteeringWheelSpeed = 204.0, 1, 1
07-06 12:19:02.873 >> bodywork // SteeringWheelValue = 1, -134.2
07-06 12:19:02.874 >> bodywork // SteeringWheelAngle = -134.2, 1, 1
07-06 12:19:02.882 >> speed // Speed = 13.475
07-06 12:19:02.884 >> bodywork // SteeringWheelValue = 1, -131.7
07-06 12:19:02.884 >> bodywork // SteeringWheelAngle = -131.7, 1, 1
07-06 12:19:02.890 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.894 >> charging // ChargingPower = 0.0
07-06 12:19:02.899 >> bodywork // SteeringWheelValue = 1, -130.1
07-06 12:19:02.900 >> bodywork // SteeringWheelAngle = -130.1, 1, 1
07-06 12:19:02.904 >> bodywork // SteeringWheelValue = 1, -127.700005
07-06 12:19:02.904 >> bodywork // SteeringWheelAngle = -127.700005, 1, 1
07-06 12:19:02.904 >> bodywork // SteeringWheelValue = 2, 200.0
07-06 12:19:02.904 >> bodywork // SteeringWheelSpeed = 200.0, 1, 1
07-06 12:19:02.915 >> bodywork // SteeringWheelValue = 1, -126.200005
07-06 12:19:02.915 >> bodywork // SteeringWheelAngle = -126.200005, 1, 1
07-06 12:19:02.915 >> bodywork // SteeringWheelValue = 2, 196.0
07-06 12:19:02.916 >> bodywork // SteeringWheelSpeed = 196.0, 1, 1
07-06 12:19:02.925 >> bodywork // SteeringWheelValue = 1, -123.9
07-06 12:19:02.927 >> bodywork // SteeringWheelAngle = -123.9, 1, 1
07-06 12:19:02.929 >> bodywork // SteeringWheelValue = 2, 188.0
07-06 12:19:02.929 >> bodywork // SteeringWheelSpeed = 188.0, 1, 1
07-06 12:19:02.937 >> bodywork // SteeringWheelValue = 1, -122.4
07-06 12:19:02.937 >> bodywork // SteeringWheelAngle = -122.4, 1, 1
07-06 12:19:02.940 >> instrument // AlarmBuzzleState = 0
07-06 12:19:02.949 >> bodywork // SteeringWheelValue = 1, -120.200005
07-06 12:19:02.950 >> bodywork // SteeringWheelAngle = -120.200005, 1, 1
07-06 12:19:02.953 >> bodywork // SteeringWheelValue = 2, 184.0
07-06 12:19:02.954 >> bodywork // SteeringWheelSpeed = 184.0, 1, 1
07-06 12:19:02.957 >> bodywork // SteeringWheelValue = 1, -118.700005
07-06 12:19:02.957 >> bodywork // SteeringWheelAngle = -118.700005, 1, 1
07-06 12:19:02.964 >> bodywork // SteeringWheelValue = 1, -116.5
07-06 12:19:02.964 >> bodywork // SteeringWheelAngle = -116.5, 1, 1
07-06 12:19:02.980 >> bodywork // SteeringWheelValue = 1, -115.1
07-06 12:19:02.980 >> bodywork // SteeringWheelAngle = -115.1, 1, 1
07-06 12:19:02.982 >> bodywork // SteeringWheelValue = 2, 180.0
07-06 12:19:02.982 >> bodywork // SteeringWheelSpeed = 180.0, 1, 1
07-06 12:19:02.987 >> speed // Speed = 13.681251
07-06 12:19:02.991 >> bodywork // SteeringWheelValue = 1, -113.0
07-06 12:19:02.991 >> bodywork // SteeringWheelAngle = -113.0, 1, 1
07-06 12:19:02.992 >> bodywork // SteeringWheelValue = 2, 176.0
07-06 12:19:02.992 >> bodywork // SteeringWheelSpeed = 176.0, 1, 1
07-06 12:19:02.993 >> instrument // AlarmBuzzleState = 1
07-06 12:19:02.997 >> charging // ChargingPower = 0.0
07-06 12:19:02.999 >> bodywork // SteeringWheelValue = 1, -111.6
07-06 12:19:02.999 >> bodywork // SteeringWheelAngle = -111.6, 1, 1
07-06 12:19:03.000 >> bodywork // SteeringWheelValue = 2, 172.0
